le_id,sub_prof_id,client_id,deal_id,deal_rec_id,product,purpose_code,trade_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100669,KNUFBHGP5C,KNUFBHGP5C-64720,RECEIVABLE SERVICES,BDBR,2025-08-30,2025-10-26,249401.63,SGD,2024-12-31,OTP,SG
LE001,SP001,C100178,KJ752H70YB,KJ752H70YB-72456,RECEIVABLE SERVICES,IFNS,2025-05-17,2025-07-02,329260.69,USD,2024-12-31,OTP,SG
LE001,SP001,C100030,Q5ZJAUCYHO,Q5ZJAUCYHO-59469,LIMITED RECOURSE RECV PURCHASE,PFEB,2023-06-08,2023-07-31,30185.12,JPY,2024-12-31,OTP,SG
LE001,SP001,C100687,O9UBC1KKR2,O9UBC1KKR2-13199,TRADE PAYABLE MANAGEMENT,FAWR,2024-07-17,2024-08-30,22052.32,JPY,2024-12-31,OTP,SG
LE001,SP001,C100372,39BU4UZ2Z0,39BU4UZ2Z0-47554,INVOICE FINANCING BUYER,PADS,2023-04-20,2023-06-11,105419.05,JPY,2024-12-31,OTP,SG
LE001,SP001,C100785,TN60TLXOUN,TN60TLXOUN-55539,BILL DISCOUNTING AGAINST BUYER RISK,TRDS,2023-02-01,2023-03-16,30863.59,AUD,2024-12-31,OTP,SG
LE001,SP001,C100351,O8DJE7XQTY,O8DJE7XQTY-15604,TRADE RECEIVABLES DISCOUNTING,RRMB,2024-12-18,2025-02-10,127965.78,AUD,2024-12-31,OTP,SG
LE001,SP001,C100260,F3HYCPESBD,F3HYCPESBD-10529,VENDOR PREPAY,PSFI,2023-12-25,2024-01-25,76382.4,SGD,2024-12-31,OTP,SG
LE001,SP001,C100231,L4N7S3HMO1,L4N7S3HMO1-23949,IMPORT L/C REFINANCING,TRDS,2024-10-20,2024-12-04,9711.9,SGD,2024-12-31,OTP,SG
LE001,SP001,C100098,682R6ZL1KH,682R6ZL1KH-93656,FINANCE AGAINST WAREHOUSE RECEIPT,RSRV,2025-10-07,2025-10-08,383466,EUR,2024-12-31,OTP,SG
LE001,SP001,C100351,EG1CJ8PMOZ,EG1CJ8PMOZ-49349,PRESHIPMENT FINANCE EXPORT ORDERS,PADS,2024-09-09,2024-09-28,516615.01,JPY,2024-12-31,OTP,SG
LE001,SP001,C100770,W7WVY9RMJR,W7WVY9RMJR-60299,INVOICE FINANCING SUPPLIER,PFAC,2023-11-22,2024-01-21,28700.03,HKD,2024-12-31,OTP,SG
LE001,SP001,C100465,RABR6RTC0Z,RABR6RTC0Z-22321,PRESHIPMENT FINANCE EXPORT ORDERS,RRMB,2024-07-03,2024-08-10,37599.95,JPY,2024-12-31,OTP,SG
LE001,SP001,C100455,BL14HOAE52,BL14HOAE52-76361,INVOICE FINANCING BUYER,VPRP,2023-04-06,2023-04-23,84376.02,HKD,2024-12-31,OTP,SG
LE001,SP001,C100297,U2T0JESGQ4,U2T0JESGQ4-15218,REFINANCING UNDER REIMBURSEMENT,PFAC,2025-03-30,2025-05-12,89442.22,USD,2024-12-31,OTP,SG
LE001,SP001,C100348,8CRIN0XGNK,8CRIN0XGNK-39284,FI POST SHIP EXP FIN - LC AND COLL,PSFI,2023-05-14,2023-07-04,131959.87,HKD,2024-12-31,OTP,SG
LE001,SP001,C100919,8EFE9VAR2P,8EFE9VAR2P-78835,POST ACCEPTANCE DISCOUNTING,IFNS,2023-07-06,2023-08-05,668134.95,SGD,2024-12-31,OTP,SG
LE001,SP001,C100123,KUPCJ8MO76,KUPCJ8MO76-28025,RECEIVABLE SERVICES,VPRP,2025-05-17,2025-06-22,48419.76,USD,2024-12-31,OTP,SG
LE001,SP001,C100207,XQ9NJC2GOU,XQ9NJC2GOU-40441,TRADE RECEIVABLES DISCOUNTING,BDBR,2025-02-10,2025-03-29,22972.27,HKD,2024-12-31,OTP,SG
LE001,SP001,C100881,ONSASJTK3L,ONSASJTK3L-41939,FI POST SHIP EXP FIN - LC AND COLL,FAWR,2024-10-19,2024-11-30,11439.38,JPY,2024-12-31,OTP,SG
LE001,SP001,C100489,RHGTW4CY4F,RHGTW4CY4F-18912,INVOICE FINANCING BUYER,VPRP,2024-06-22,2024-08-01,24906.5,JPY,2024-12-31,OTP,SG
LE001,SP001,C100400,4NIJCP52AY,4NIJCP52AY-58979,IMPORT L/C REFINANCING,PSFI,2025-02-22,2025-03-24,57540.69,AUD,2024-12-31,OTP,SG
LE001,SP001,C100067,8SO5WISRCV,8SO5WISRCV-64698,INVOICE FINANCING BUYER,TRDS,2025-08-20,2025-09-12,515797.45,EUR,2024-12-31,OTP,SG
LE001,SP001,C100775,OQ37KTLL8S,OQ37KTLL8S-60606,TRADE RECEIVABLES DISCOUNTING,PFEB,2023-12-20,2023-12-25,32172.47,HKD,2024-12-31,OTP,SG
LE001,SP001,C100928,RMSWJJJKSL,RMSWJJJKSL-52488,PRE EXPORT FINANCING FOR FIS,FAWR,2023-11-27,2023-12-16,78319,USD,2024-12-31,OTP,SG
LE001,SP001,C100194,3SOJPX16F1,3SOJPX16F1-48668,POST ACCEPTANCE DISCOUNTING,RRMB,2024-09-17,2024-11-07,58705.72,JPY,2024-12-31,OTP,SG
LE001,SP001,C100383,UG05WH23GX,UG05WH23GX-75136,PRE EXPORT FINANCING FOR FIS,PSHP,2023-02-22,2023-04-08,249215.17,EUR,2024-12-31,OTP,SG
LE001,SP001,C100950,7QMJCENTOC,7QMJCENTOC-43398,FI POST SHIP EXP FIN - LC AND COLL,RILC,2024-04-21,2024-05-23,1242106.03,AUD,2024-12-31,OTP,SG
LE001,SP001,C100042,PJ9WRDPLFE,PJ9WRDPLFE-17143,INVOICE FINANCING BUYER,TPMP,2025-04-03,2025-05-08,31664.69,AUD,2024-12-31,OTP,SG
LE001,SP001,C100291,J27YH6UAMW,J27YH6UAMW-46329,PORTFOLIO RECEIVABLE SERVICES,PSFI,2024-07-25,2024-08-08,33278.69,AUD,2024-12-31,OTP,SG
LE001,SP001,C100208,V17MIAV1G8,V17MIAV1G8-60236,RECEIVABLE SERVICES,VPRP,2025-05-07,2025-06-12,209607.72,HKD,2024-12-31,OTP,SG
LE001,SP001,C100109,W93EIOIV67,W93EIOIV67-46630,RECEIVABLE SERVICES,PSFI,2024-02-17,2024-03-15,135709.22,AUD,2024-12-31,OTP,SG
LE001,SP001,C100023,44QI4OPF54,44QI4OPF54-59828,TRADE PAYABLE MANAGEMENT,FAWR,2023-02-07,2023-03-06,549107.1,AUD,2024-12-31,OTP,SG
LE001,SP001,C100806,MASNPHFC4Y,MASNPHFC4Y-32070,PRESHIPMENT FINANCE EXPORT ORDERS,FAWR,2024-08-20,2024-09-09,120657.81,EUR,2024-12-31,OTP,SG
LE001,SP001,C100730,OIKIVQA7IZ,OIKIVQA7IZ-69276,RECEIVABLE SERVICES,PSHP,2023-12-04,2023-12-27,38903.89,JPY,2024-12-31,OTP,SG
LE001,SP001,C100874,APQPPMJ6JF,APQPPMJ6JF-38722,FINANCE AGAINST WAREHOUSE RECEIPT,LRRP,2023-09-20,2023-10-13,121635.7,SGD,2024-12-31,OTP,SG
LE001,SP001,C100285,1D6DZBC7QK,1D6DZBC7QK-67133,VENDOR PREPAY,PSFI,2023-07-25,2023-08-13,226487.33,USD,2024-12-31,OTP,SG
LE001,SP001,C100916,SIDBX287GT,SIDBX287GT-65478,VENDOR PREPAY,PSFI,2025-10-05,2025-11-25,160264.14,USD,2024-12-31,OTP,SG
LE001,SP001,C100954,VC1J2T2TNG,VC1J2T2TNG-79947,VENDOR PREPAY,PSFI,2025-10-23,2025-11-12,110054.26,USD,2024-12-31,OTP,SG
LE001,SP001,C100587,1SASCEBFE5,1SASCEBFE5-58128,TRADE PAYABLE MANAGEMENT,RILC,2024-06-24,2024-07-23,215347.79,USD,2024-12-31,OTP,SG
LE001,SP001,C100563,ZZFVB9EKTR,ZZFVB9EKTR-61775,PRESHIPMENT FINANCE EXPORT ORDERS,RILC,2022-12-11,2023-01-02,243568.8,AUD,2024-12-31,OTP,SG
LE001,SP001,C100862,U4OJ7G4EBC,U4OJ7G4EBC-58169,BILL DISCOUNTING AGAINST BUYER RISK,IFNS,2023-07-19,2023-08-12,314453.28,JPY,2024-12-31,OTP,SG
LE001,SP001,C100664,KAR1H11QV1,KAR1H11QV1-28329,BILL DISCOUNTING AGAINST BUYER RISK,PSHP,2024-06-27,2024-07-06,130411.73,SGD,2024-12-31,OTP,SG
LE001,SP001,C100918,66JOZNHE8I,66JOZNHE8I-29075,INVOICE FINANCING SUPPLIER,BDBR,2023-10-05,2023-10-08,48994.25,EUR,2024-12-31,OTP,SG
LE001,SP001,C100069,QNXPVMSR75,QNXPVMSR75-72843,POST ACCEPTANCE DISCOUNTING,RRMB,2024-10-09,2024-10-28,71400.23,AUD,2024-12-31,OTP,SG
LE001,SP001,C100471,F9FZJAHSAO,F9FZJAHSAO-90337,POST ACCEPTANCE DISCOUNTING,RRMB,2024-04-05,2024-04-28,254692.13,SGD,2024-12-31,OTP,SG
LE001,SP001,C100955,2V51PSXT0S,2V51PSXT0S-30097,PRESHIPMENT FINANCE EXPORT ORDERS,RRMB,2023-05-24,2023-07-09,22464.18,HKD,2024-12-31,OTP,SG
LE001,SP001,C100582,WF1HWJHBAE,WF1HWJHBAE-64837,FINANCE AGAINST WAREHOUSE RECEIPT,PFAC,2025-01-03,2025-01-30,93191.14,AUD,2024-12-31,OTP,SG
LE001,SP001,C100947,U9H9FB02H6,U9H9FB02H6-31706,FI POST SHIP EXP FIN - LC AND COLL,IFNS,2025-05-30,2025-07-11,37346.46,JPY,2024-12-31,OTP,SG
LE001,SP001,C100680,3M0NQ8UT60,3M0NQ8UT60-92775,REFINANCING UNDER REIMBURSEMENT,TRDS,2022-12-10,2023-01-22,61975.46,EUR,2024-12-31,OTP,SG
LE001,SP001,C100974,32I3PJ7K99,32I3PJ7K99-16722,BILL DISCOUNTING AGAINST BUYER RISK,TPMP,2025-04-05,2025-05-27,277657.12,USD,2024-12-31,OTP,SG
LE001,SP001,C100580,T4H8QFDTN0,T4H8QFDTN0-64957,REFINANCING UNDER REIMBURSEMENT,BDBR,2025-05-27,2025-06-11,75306.29,USD,2024-12-31,OTP,SG
LE001,SP001,C100960,W8X17COPO9,W8X17COPO9-53749,POST ACCEPTANCE DISCOUNTING,IFNS,2024-02-18,2024-03-04,63305.27,JPY,2024-12-31,OTP,SG
LE001,SP001,C100607,5R8VO4KVFF,5R8VO4KVFF-52879,PRESHIPMENT FINANCE EXPORT ORDERS,IFNB,2025-04-17,2025-04-22,11709.7,SGD,2024-12-31,OTP,SG
LE001,SP001,C100033,2ATRD83X9A,2ATRD83X9A-33274,TRADE RECEIVABLES DISCOUNTING,BDBR,2023-10-20,2023-12-02,146606.04,HKD,2024-12-31,OTP,SG
LE001,SP001,C100841,7ZXDFLD9CB,7ZXDFLD9CB-10027,FINANCE AGAINST WAREHOUSE RECEIPT,VPRP,2023-09-01,2023-10-23,129907.9,JPY,2024-12-31,OTP,SG
LE001,SP001,C100098,DVWS3KCVJX,DVWS3KCVJX-77487,FI POST SHIP EXP FIN - LC AND COLL,PSFI,2024-04-07,2024-04-09,802835.94,JPY,2024-12-31,OTP,SG
LE001,SP001,C100813,4XZ3MSKZO3,4XZ3MSKZO3-40818,BILL DISCOUNTING AGAINST BUYER RISK,RRMB,2024-09-04,2024-09-19,41384.68,JPY,2024-12-31,OTP,SG
LE001,SP001,C100593,FFCVEDQFC1,FFCVEDQFC1-51936,PRE EXPORT FINANCING FOR FIS,PFEB,2023-06-02,2023-06-28,77884.36,SGD,2024-12-31,OTP,SG
LE001,SP001,C100067,7YY0KZ6XNO,7YY0KZ6XNO-55231,LIMITED RECOURSE RECV PURCHASE,LRRP,2024-06-11,2024-07-05,80761.89,USD,2024-12-31,OTP,SG
LE001,SP001,C100888,3Q825Q30ZX,3Q825Q30ZX-84261,VENDOR PREPAY,RSRV,2024-12-08,2024-12-24,397497.5,JPY,2024-12-31,OTP,SG
LE001,SP001,C100789,D5MBFSRKHG,D5MBFSRKHG-15039,RECEIVABLE SERVICES,PADS,2023-12-08,2024-01-28,53404.24,AUD,2024-12-31,OTP,SG
LE001,SP001,C100400,NAR3SHLX0S,NAR3SHLX0S-79582,FINANCE AGAINST WAREHOUSE RECEIPT,PFAC,2025-08-21,2025-09-19,83685.9,HKD,2024-12-31,OTP,SG
LE001,SP001,C100951,VK9QKAV8C3,VK9QKAV8C3-64689,IMPORT L/C REFINANCING,PSFI,2024-02-03,2024-03-27,124178.56,AUD,2024-12-31,OTP,SG
LE001,SP001,C100974,IJ643YUOAI,IJ643YUOAI-39071,IMPORT L/C REFINANCING,PSFI,2023-08-19,2023-08-19,74901.63,JPY,2024-12-31,OTP,SG
LE001,SP001,C100787,BC2T67A501,BC2T67A501-50134,LIMITED RECOURSE RECV PURCHASE,PFEB,2024-08-29,2024-10-02,35041.2,HKD,2024-12-31,OTP,SG
LE001,SP001,C100662,T247O0GXAP,T247O0GXAP-53093,PRE EXPORT FINANCING FOR FIS,PFEB,2025-09-28,2025-10-04,75577.05,USD,2024-12-31,OTP,SG
LE001,SP001,C100316,70GKJFP0N1,70GKJFP0N1-47850,INVOICE FINANCING BUYER,IFNB,2024-12-26,2025-02-19,217153.14,SGD,2024-12-31,OTP,SG
LE001,SP001,C100476,4AI2278EQE,4AI2278EQE-80070,INVOICE FINANCING SUPPLIER,PFEB,2024-04-19,2024-06-08,17468.97,SGD,2024-12-31,OTP,SG
LE001,SP001,C100064,MDG3TJA622,MDG3TJA622-21327,VENDOR PREPAY,TRDS,2023-12-10,2023-12-20,70232.3,AUD,2024-12-31,OTP,SG
LE001,SP001,C100217,3TR7WB42P3,3TR7WB42P3-62751,VENDOR PREPAY,FAWR,2023-02-23,2023-04-13,25844.55,AUD,2024-12-31,OTP,SG
LE001,SP001,C100921,0C9IX6R1NX,0C9IX6R1NX-36098,LIMITED RECOURSE RECV PURCHASE,LRRP,2023-04-27,2023-05-09,251212.87,SGD,2024-12-31,OTP,SG
LE001,SP001,C100608,UAXNM0ALQE,UAXNM0ALQE-22579,INVOICE FINANCING SUPPLIER,TRDS,2023-03-16,2023-04-16,9625.54,AUD,2024-12-31,OTP,SG
LE001,SP001,C100056,90MWB4LL3K,90MWB4LL3K-23968,BILL DISCOUNTING AGAINST BUYER RISK,TRDS,2024-05-30,2024-07-21,30616.48,JPY,2024-12-31,OTP,SG
LE001,SP001,C100335,9K499NR0OA,9K499NR0OA-47375,VENDOR PREPAY,IFNB,2025-02-01,2025-04-01,94150.91,AUD,2024-12-31,OTP,SG
LE001,SP001,C100050,V4NDJM5GH2,V4NDJM5GH2-40345,TRADE PAYABLE MANAGEMENT,BDBR,2025-05-30,2025-07-20,391847.82,HKD,2024-12-31,OTP,SG
LE001,SP001,C100095,TUYKTK61B7,TUYKTK61B7-65072,REFINANCING UNDER REIMBURSEMENT,TPMP,2025-07-26,2025-08-03,55331.61,SGD,2024-12-31,OTP,SG
LE001,SP001,C100083,D8A6B3ODF7,D8A6B3ODF7-42450,REFINANCING UNDER REIMBURSEMENT,VPRP,2024-10-26,2024-12-06,30753.55,AUD,2024-12-31,OTP,SG
LE001,SP001,C100005,ZD3Q0E03YI,ZD3Q0E03YI-63465,TRADE PAYABLE MANAGEMENT,FAWR,2023-02-05,2023-03-12,572282.76,USD,2024-12-31,OTP,SG
LE001,SP001,C100631,CHYGTMOV6K,CHYGTMOV6K-42640,INVOICE FINANCING SUPPLIER,PFAC,2024-06-05,2024-07-16,10534.21,AUD,2024-12-31,OTP,SG
LE001,SP001,C100728,R9OGJEGXEY,R9OGJEGXEY-27360,LIMITED RECOURSE RECV PURCHASE,PSFI,2024-06-16,2024-08-02,4278.82,SGD,2024-12-31,OTP,SG
LE001,SP001,C100349,0YEH8UXZ3A,0YEH8UXZ3A-24018,FINANCE AGAINST WAREHOUSE RECEIPT,RILC,2025-01-18,2025-01-27,101520.63,HKD,2024-12-31,OTP,SG
LE001,SP001,C100361,XEN9NSJX4F,XEN9NSJX4F-61014,FINANCE AGAINST WAREHOUSE RECEIPT,PSFI,2023-02-10,2023-03-13,32778.72,EUR,2024-12-31,OTP,SG
LE001,SP001,C100144,PJPF240SHD,PJPF240SHD-47645,BILL DISCOUNTING AGAINST BUYER RISK,TPMP,2024-11-12,2024-12-09,17580.06,SGD,2024-12-31,OTP,SG
LE001,SP001,C100164,R1CQKIH548,R1CQKIH548-45342,FI POST SHIP EXP FIN - LC AND COLL,PSFI,2023-05-27,2023-07-23,140088.23,USD,2024-12-31,OTP,SG
LE001,SP001,C100278,AIRH8S7DZS,AIRH8S7DZS-22954,BILL DISCOUNTING AGAINST BUYER RISK,PSHP,2025-09-29,2025-10-03,80222.62,AUD,2024-12-31,OTP,SG
LE001,SP001,C100642,8D6JI874U7,8D6JI874U7-33979,FI POST SHIP EXP FIN - LC AND COLL,RSRV,2025-01-08,2025-01-09,30427.61,EUR,2024-12-31,OTP,SG
LE001,SP001,C100600,11PMRG0ZPZ,11PMRG0ZPZ-45643,FINANCE AGAINST WAREHOUSE RECEIPT,PSHP,2023-11-10,2023-11-16,12882.62,JPY,2024-12-31,OTP,SG
LE001,SP001,C100706,QHIBMQIMI8,QHIBMQIMI8-12153,INVOICE FINANCING BUYER,IFNS,2025-02-02,2025-02-16,170578.14,JPY,2024-12-31,OTP,SG
LE001,SP001,C100379,5HO9CY9PE0,5HO9CY9PE0-38635,INVOICE FINANCING SUPPLIER,LRRP,2024-06-02,2024-06-02,130645.32,AUD,2024-12-31,OTP,SG
LE001,SP001,C100549,O9X66D7WDJ,O9X66D7WDJ-88423,PRE EXPORT FINANCING FOR FIS,LRRP,2023-03-11,2023-04-24,53156.14,EUR,2024-12-31,OTP,SG
LE001,SP001,C100234,TXZA43HOLD,TXZA43HOLD-86399,TRADE PAYABLE MANAGEMENT,RSRV,2023-06-19,2023-08-02,549060.76,EUR,2024-12-31,OTP,SG
LE001,SP001,C100755,71UF09UYG3,71UF09UYG3-40699,LIMITED RECOURSE RECV PURCHASE,VPRP,2024-10-04,2024-11-25,16579.1,USD,2024-12-31,OTP,SG
LE001,SP001,C100854,HKCQWB00N1,HKCQWB00N1-49268,PORTFOLIO RECEIVABLE SERVICES,TRDS,2025-07-03,2025-08-25,9598.57,USD,2024-12-31,OTP,SG
LE001,SP001,C100445,RANTY6D1HF,RANTY6D1HF-24213,PRE EXPORT FINANCING FOR FIS,VPRP,2024-05-13,2024-06-27,26100.51,AUD,2024-12-31,OTP,SG
LE001,SP001,C100545,Z5T6V8VLQ3,Z5T6V8VLQ3-87892,FINANCE AGAINST WAREHOUSE RECEIPT,RILC,2023-06-23,2023-07-04,56686.81,AUD,2024-12-31,OTP,SG
LE001,SP001,C100949,4QLV724HK1,4QLV724HK1-70931,INVOICE FINANCING BUYER,IFNS,2025-02-23,2025-04-21,80178.23,SGD,2024-12-31,OTP,SG
LE001,SP001,C100896,IZ8ER6U0ES,IZ8ER6U0ES-80651,PRE EXPORT FINANCING FOR FIS,TRDS,2024-07-05,2024-09-01,44824.8,SGD,2024-12-31,OTP,SG
LE001,SP001,C100045,SV5ITMTJLE,SV5ITMTJLE-33371,PORTFOLIO RECEIVABLE SERVICES,PFEB,2024-09-15,2024-09-23,91351.18,USD,2024-12-31,OTP,SG
LE001,SP001,C100030,ZDFPPWC1QY,ZDFPPWC1QY-54260,LIMITED RECOURSE RECV PURCHASE,RSRV,2025-09-15,2025-11-03,13335.07,HKD,2024-12-31,OTP,SG
LE001,SP001,C100449,Y50DF0WCYR,Y50DF0WCYR-22879,POST ACCEPTANCE DISCOUNTING,LRRP,2025-09-18,2025-11-03,338580.62,USD,2024-12-31,OTP,SG
LE001,SP001,C100590,9LY2SKKFTF,9LY2SKKFTF-97574,FI POST SHIP EXP FIN - LC AND COLL,BDBR,2023-02-08,2023-03-13,54253.27,SGD,2024-12-31,OTP,SG
LE001,SP001,C100677,F3KWBNBPAV,F3KWBNBPAV-10366,TRADE PAYABLE MANAGEMENT,PSFI,2023-09-28,2023-10-20,228834.66,HKD,2024-12-31,OTP,SG
LE001,SP001,C100378,MNSTOUIFJI,MNSTOUIFJI-52158,LIMITED RECOURSE RECV PURCHASE,PADS,2024-02-13,2024-04-05,90334.11,USD,2024-12-31,OTP,SG
LE001,SP001,C100363,2NBZWBHO4U,2NBZWBHO4U-91014,RECEIVABLE SERVICES,VPRP,2025-02-25,2025-03-01,103580.45,SGD,2024-12-31,OTP,SG
LE001,SP001,C100985,JBEO4EUTAW,JBEO4EUTAW-43903,VENDOR PREPAY,PFEB,2023-01-24,2023-03-21,118624.79,USD,2024-12-31,OTP,SG
LE001,SP001,C100743,SN1TCJFCZW,SN1TCJFCZW-48686,VENDOR PREPAY,BDBR,2023-07-29,2023-08-17,102462.31,USD,2024-12-31,OTP,SG
LE001,SP001,C100894,A51E04PD8J,A51E04PD8J-70550,LIMITED RECOURSE RECV PURCHASE,PSHP,2024-03-22,2024-05-21,129478.14,HKD,2024-12-31,OTP,SG
LE001,SP001,C100191,OM115BOIYM,OM115BOIYM-99546,BILL DISCOUNTING AGAINST BUYER RISK,FAWR,2025-09-23,2025-11-04,295074.47,SGD,2024-12-31,OTP,SG
LE001,SP001,C100377,QL25S8T6AI,QL25S8T6AI-24282,PRE EXPORT FINANCING FOR FIS,VPRP,2024-04-24,2024-05-15,75797.86,HKD,2024-12-31,OTP,SG
LE001,SP001,C100213,9Q3CYBYC4I,9Q3CYBYC4I-38329,POST ACCEPTANCE DISCOUNTING,FAWR,2022-11-28,2022-12-14,140197.09,AUD,2024-12-31,OTP,SG
LE001,SP001,C100557,LZOHFDDVSZ,LZOHFDDVSZ-26223,LIMITED RECOURSE RECV PURCHASE,FAWR,2024-07-04,2024-08-10,53761.73,SGD,2024-12-31,OTP,SG
LE001,SP001,C100779,WHHOLI5408,WHHOLI5408-90199,FI POST SHIP EXP FIN - LC AND COLL,RRMB,2023-09-04,2023-09-10,337101.94,JPY,2024-12-31,OTP,SG
LE001,SP001,C100109,842ZSA6HA3,842ZSA6HA3-86820,REFINANCING UNDER REIMBURSEMENT,PFAC,2025-03-25,2025-04-29,26591.03,USD,2024-12-31,OTP,SG
LE001,SP001,C100938,4SAYMWR03V,4SAYMWR03V-64461,RECEIVABLE SERVICES,FAWR,2023-08-30,2023-09-22,519763.16,AUD,2024-12-31,OTP,SG
LE001,SP001,C100236,2ECLCES1KT,2ECLCES1KT-39601,PRESHIPMENT FINANCE EXPORT ORDERS,PFEB,2023-12-08,2024-01-30,57057.25,SGD,2024-12-31,OTP,SG
LE001,SP001,C100345,V1OG07VSCQ,V1OG07VSCQ-53934,PORTFOLIO RECEIVABLE SERVICES,IFNB,2025-05-05,2025-05-21,10754.4,SGD,2024-12-31,OTP,SG
LE001,SP001,C100958,Z4KSO03W2M,Z4KSO03W2M-74536,PRESHIPMENT FINANCE EXPORT ORDERS,PFAC,2023-06-02,2023-07-22,69823.46,HKD,2024-12-31,OTP,SG
LE001,SP001,C100369,BYEE2ABG9S,BYEE2ABG9S-36631,PRESHIPMENT FINANCE EXPORT ORDERS,PSHP,2025-05-12,2025-07-03,26442.77,SGD,2024-12-31,OTP,SG
LE001,SP001,C100521,NYC7H81JMB,NYC7H81JMB-66333,VENDOR PREPAY,PFAC,2025-04-01,2025-05-02,164188.8,HKD,2024-12-31,OTP,SG
LE001,SP001,C100917,4PU6W93K8E,4PU6W93K8E-49846,RECEIVABLE SERVICES,RILC,2024-10-08,2024-10-29,27360.38,EUR,2024-12-31,OTP,SG
LE001,SP001,C100683,I560TOHXWE,I560TOHXWE-23431,POST ACCEPTANCE DISCOUNTING,RILC,2025-10-04,2025-11-11,35051.72,SGD,2024-12-31,OTP,SG
LE001,SP001,C100412,S9UCKU7ZQJ,S9UCKU7ZQJ-31705,PORTFOLIO RECEIVABLE SERVICES,PSHP,2024-03-12,2024-05-04,6201.53,AUD,2024-12-31,OTP,SG
LE001,SP001,C100393,X10Y14DSF2,X10Y14DSF2-85927,PRE EXPORT FINANCING FOR FIS,TRDS,2024-01-03,2024-02-08,34795.12,SGD,2024-12-31,OTP,SG
LE001,SP001,C100301,K15U2486D4,K15U2486D4-39232,TRADE RECEIVABLES DISCOUNTING,PFAC,2023-08-05,2023-09-10,3266.08,AUD,2024-12-31,OTP,SG
LE001,SP001,C100452,8BWAUFXQP6,8BWAUFXQP6-94139,VENDOR PREPAY,FAWR,2024-02-15,2024-03-21,8949.17,HKD,2024-12-31,OTP,SG
LE001,SP001,C100856,IVLX6X6SXU,IVLX6X6SXU-12293,BILL DISCOUNTING AGAINST BUYER RISK,RSRV,2023-12-05,2023-12-31,149118.65,HKD,2024-12-31,OTP,SG
LE001,SP001,C100150,EFZVMT4FVM,EFZVMT4FVM-98677,PORTFOLIO RECEIVABLE SERVICES,TPMP,2025-05-02,2025-06-21,153731.09,AUD,2024-12-31,OTP,SG
LE001,SP001,C100784,NNOC3ARPYY,NNOC3ARPYY-29099,FINANCE AGAINST WAREHOUSE RECEIPT,RRMB,2023-12-21,2024-02-18,99762.64,SGD,2024-12-31,OTP,SG
LE001,SP001,C100852,JGJTI2LSWB,JGJTI2LSWB-13860,VENDOR PREPAY,PFEB,2024-08-08,2024-08-08,18762.75,SGD,2024-12-31,OTP,SG
LE001,SP001,C100684,YSV6O9E9NH,YSV6O9E9NH-20644,FINANCE AGAINST WAREHOUSE RECEIPT,RRMB,2025-09-18,2025-09-21,56542.42,SGD,2024-12-31,OTP,SG
LE001,SP001,C100534,NCXCWC0BOG,NCXCWC0BOG-92514,FINANCE AGAINST WAREHOUSE RECEIPT,RILC,2023-07-21,2023-08-30,59615.86,USD,2024-12-31,OTP,SG
LE001,SP001,C100743,BNWJ6PVOC7,BNWJ6PVOC7-28314,PRESHIPMENT FINANCE EXPORT ORDERS,PFAC,2025-02-16,2025-03-26,14912.61,USD,2024-12-31,OTP,SG
LE001,SP001,C100068,MTD503779U,MTD503779U-88878,TRADE PAYABLE MANAGEMENT,RSRV,2023-08-19,2023-10-17,363697.57,AUD,2024-12-31,OTP,SG
LE001,SP001,C100353,YJ8HQDE7M7,YJ8HQDE7M7-36557,PRESHIPMENT FINANCE EXPORT ORDERS,IFNS,2023-03-29,2023-05-02,171585.12,SGD,2024-12-31,OTP,SG
LE001,SP001,C100685,QH96YCFNHP,QH96YCFNHP-77278,REFINANCING UNDER REIMBURSEMENT,TRDS,2023-03-28,2023-04-28,45928.59,AUD,2024-12-31,OTP,SG
LE001,SP001,C100330,UMEHCYKJB8,UMEHCYKJB8-85865,LIMITED RECOURSE RECV PURCHASE,TRDS,2023-08-22,2023-09-09,61837.36,AUD,2024-12-31,OTP,SG
LE001,SP001,C100926,B3PKBQY3OT,B3PKBQY3OT-28582,IMPORT L/C REFINANCING,PFEB,2022-12-24,2023-01-03,76884.48,USD,2024-12-31,OTP,SG
LE001,SP001,C100175,C4X56V3DGS,C4X56V3DGS-65032,REFINANCING UNDER REIMBURSEMENT,PFEB,2023-05-28,2023-06-11,5166.33,JPY,2024-12-31,OTP,SG
LE001,SP001,C100768,5I3IEST9OM,5I3IEST9OM-85028,IMPORT L/C REFINANCING,RSRV,2023-02-04,2023-03-26,44506.35,HKD,2024-12-31,OTP,SG
LE001,SP001,C100530,VZPY9QZO7I,VZPY9QZO7I-63095,TRADE RECEIVABLES DISCOUNTING,RSRV,2023-10-24,2023-12-11,26413.19,SGD,2024-12-31,OTP,SG
LE001,SP001,C100015,NFXGIMYDO5,NFXGIMYDO5-57977,REFINANCING UNDER REIMBURSEMENT,RILC,2025-04-09,2025-05-22,17998.72,EUR,2024-12-31,OTP,SG
